"","X","PID","Date","Time","PosSrc","Latitude","Longitude"
"247",247,137125,"Wednesday, Month 1, day No.4","5:27:47 PM","GPS",0.0954603566657752,-0.039712138057709
"248",248,137125,"Wednesday, Month 1, day No.4","5:28:47 PM","GPS",0.0956363566657785,-0.0396211380577114
"249",249,137125,"Wednesday, Month 1, day No.4","5:29:52 PM","GPS",0.0954663566657743,-0.0395631380577157
"250",250,137125,"Wednesday, Month 1, day No.4","5:30:58 PM","GPS",0.0958163566657788,-0.0410191380577203
"251",251,137125,"Wednesday, Month 1, day No.4","5:31:58 PM","GPS",0.0957113566657739,-0.0405861380577193
"252",252,137125,"Wednesday, Month 1, day No.4","5:33:02 PM","GPS",0.0957363566657747,-0.04073613805771
"253",253,137125,"Wednesday, Month 1, day No.4","5:34:04 PM","GPS",0.0953113566657748,-0.0401551380577132
"254",254,137125,"Wednesday, Month 1, day No.4","5:35:07 PM","GPS",0.0954943566657747,-0.0405621380577088
"255",255,137125,"Wednesday, Month 1, day No.4","5:36:09 PM","GPS",0.0957243566657766,-0.0408261380577102
"256",256,137125,"Wednesday, Month 1, day No.4","5:37:12 PM","GPS",0.0952603566657757,-0.0400371380577127
"257",257,137125,"Wednesday, Month 1, day No.4","5:38:15 PM","GPS",0.0955533566657749,-0.0405971380577199
"258",258,137125,"Wednesday, Month 1, day No.4","5:39:19 PM","GPS",0.0956323566657744,-0.0407241380577119
"259",259,137125,"Wednesday, Month 1, day No.4","5:40:26 PM","GPS",0.0967233566657768,-0.0404711380577112
"260",260,137125,"Wednesday, Month 1, day No.4","5:41:32 PM","GPS",0.0953593566657744,-0.0396211380577114
"261",261,137125,"Wednesday, Month 1, day No.4","5:42:36 PM","GPS",0.0947273566657785,-0.0392161380577107
"262",262,137125,"Wednesday, Month 1, day No.4","5:43:42 PM","GPS",0.0936643566657764,-0.0370081380577147
"263",263,137125,"Wednesday, Month 1, day No.4","5:44:48 PM","GPS",0.0900263566657742,-0.0330311380577086
"264",264,137125,"Wednesday, Month 1, day No.4","5:45:49 PM","GPS",0.0874003566657748,-0.0282231380577116
"265",265,137125,"Wednesday, Month 1, day No.4","5:46:50 PM","GPS",0.0850713566657788,-0.023455138057713
"266",266,137125,"Wednesday, Month 1, day No.4","5:47:51 PM","GPS",0.0859523566657785,-0.018097138057712
"267",267,137125,"Wednesday, Month 1, day No.4","5:48:57 PM","GPS",0.0846283566657746,-0.0124451380577142
"268",268,137125,"Wednesday, Month 1, day No.4","5:50:01 PM","GPS",0.0850693566657768,-0.0113851380577188
"269",269,137125,"Wednesday, Month 1, day No.4","5:51:02 PM","GPS",0.0850323566657778,-0.0114751380577189
"270",270,137125,"Wednesday, Month 1, day No.4","5:52:04 PM","GPS",0.0850333566657753,-0.0114881380577145
"271",271,137125,"Wednesday, Month 1, day No.4","5:53:10 PM","GPS",0.0850443566657759,-0.0114761380577164
"272",272,137125,"Wednesday, Month 1, day No.4","5:54:11 PM","GPS",0.0850263566657787,-0.0114761380577164
"273",273,137125,"Wednesday, Month 1, day No.4","5:55:58 PM","GPS",0.0850473566657755,-0.0113941380577103
"274",274,137125,"Wednesday, Month 1, day No.4","6:04:30 PM","GPS",0.0850043566657774,-0.0114991380577152
"275",275,137125,"Wednesday, Month 1, day No.4","6:06:39 PM","GPS",0.085013356665776,-0.0114001380577093
"276",276,137125,"Wednesday, Month 1, day No.4","6:07:54 PM","GPS",0.0850273566657762,-0.0114881380577145
"277",277,137125,"Wednesday, Month 1, day No.4","6:09:00 PM","GPS",0.0850283566657737,-0.0114721380577123
"278",278,137125,"Wednesday, Month 1, day No.4","6:10:14 PM","GPS",0.0850223566657746,-0.0113981380577144
"279",279,137125,"Wednesday, Month 1, day No.4","6:11:16 PM","GPS",0.0850223566657746,-0.0113951380577078
"280",280,137125,"Wednesday, Month 1, day No.4","6:12:20 PM","GPS",0.0850363566657748,-0.0114131380577192
"281",281,137125,"Wednesday, Month 1, day No.4","6:13:43 PM","GPS",0.085052356665777,-0.0113901380577204
"282",282,137125,"Wednesday, Month 1, day No.4","6:14:50 PM","GPS",0.0850433566657784,-0.0113591380577134
"283",283,137125,"Wednesday, Month 1, day No.4","6:16:39 PM","GPS",0.0850273566657762,-0.0113671380577074
"284",284,137125,"Wednesday, Month 1, day No.4","6:23:41 PM","GPS",0.0850263566657787,-0.0114451380577094
"285",285,137125,"Wednesday, Month 1, day No.4","6:24:46 PM","GPS",0.0850403566657789,-0.0114251380577173
"286",286,137125,"Wednesday, Month 1, day No.4","6:26:35 PM","GPS",0.085017356665773,-0.0114451380577094
"287",287,137125,"Wednesday, Month 1, day No.4","6:27:53 PM","GPS",0.0850453566657734,-0.0113751380577156
"288",288,137125,"Wednesday, Month 1, day No.4","6:31:58 PM","GPS",0.0849993566657758,-0.0114271380577122
"289",289,137125,"Wednesday, Month 1, day No.4","6:32:58 PM","GPS",0.0850123566657786,-0.0113191380577149
"290",290,137125,"Wednesday, Month 1, day No.4","6:42:12 PM","GPS",0.0851053566657782,-0.0114071380577201
"291",291,137125,"Wednesday, Month 1, day No.4","6:47:16 PM","GPS",0.0850163566657756,-0.011370138057714
"292",292,137125,"Wednesday, Month 1, day No.4","6:49:11 PM","GPS",0.0850993566657792,-0.0114121380577075
"293",293,137125,"Wednesday, Month 1, day No.4","6:53:46 PM","GPS",0.0851603566657744,-0.0113261380577114
"294",294,137125,"Wednesday, Month 1, day No.4","6:54:53 PM","GPS",0.0850813566657749,-0.0114171380577091
"295",295,137125,"Wednesday, Month 1, day No.4","6:56:07 PM","GPS",0.0851763566657766,-0.0113301380577155
"296",296,137125,"Wednesday, Month 1, day No.4","6:57:19 PM","GPS",0.0850683566657793,-0.0112981380577111
"297",297,137125,"Wednesday, Month 1, day No.4","6:59:20 PM","GPS",0.0850753566657758,-0.0113151380577108
"298",298,137125,"Wednesday, Month 1, day No.4","7:03:56 PM","GPS",0.0849953566657788,-0.0114101380577125
"299",299,137125,"Wednesday, Month 1, day No.4","7:05:01 PM","GPS",0.0850123566657786,-0.0114831380577129
"300",300,137125,"Wednesday, Month 1, day No.4","7:06:03 PM","GPS",0.0849973566657738,-0.0111891380577163
"301",301,137125,"Wednesday, Month 1, day No.4","7:07:08 PM","GPS",0.0849733566657775,-0.0112881380577079
"302",302,137125,"Wednesday, Month 1, day No.4","7:08:13 PM","GPS",0.0850153566657781,-0.0113681380577191
"303",303,137125,"Wednesday, Month 1, day No.4","7:09:15 PM","GPS",0.0850383566657769,-0.0113411380577162
"304",304,137125,"Wednesday, Month 1, day No.4","7:10:18 PM","GPS",0.08500335666578,-0.011372138057709
"305",305,137125,"Wednesday, Month 1, day No.4","7:11:24 PM","GPS",0.0849763566657771,-0.0114611380577117
"306",306,137125,"Wednesday, Month 1, day No.4","7:12:30 PM","GPS",0.0849653566657764,-0.0110881380577155
"307",307,137125,"Wednesday, Month 1, day No.4","7:13:31 PM","GPS",0.0849963566657763,-0.0113681380577191
"308",308,137125,"Wednesday, Month 1, day No.4","7:14:34 PM","GPS",0.0849923566657793,-0.011364138057715
"309",309,137125,"Wednesday, Month 1, day No.4","7:15:39 PM","GPS",0.0850353566657773,-0.0111061380577127
"310",310,137125,"Wednesday, Month 1, day No.4","7:16:45 PM","GPS",0.0850103566657765,-0.0113791380577197
"311",311,137125,"Wednesday, Month 1, day No.4","7:17:47 PM","GPS",0.0849833566657736,-0.0112551380577202
"312",312,137125,"Wednesday, Month 1, day No.4","7:18:50 PM","GPS",0.0851393566657777,-0.0113731380577207
"313",313,137125,"Wednesday, Month 1, day No.4","7:19:52 PM","GPS",0.0849953566657788,-0.0114071380577201
"314",314,137125,"Wednesday, Month 1, day No.4","7:20:57 PM","GPS",0.0849913566657747,-0.0113531380577143
"315",315,137125,"Wednesday, Month 1, day No.4","7:22:05 PM","GPS",0.0849813566657787,-0.0114611380577117
"316",316,137125,"Wednesday, Month 1, day No.4","7:23:10 PM","GPS",0.0849943566657743,-0.0113871380577137
"317",317,137125,"Wednesday, Month 1, day No.4","7:24:13 PM","GPS",0.08500335666578,-0.0113801380577172
"318",318,137125,"Wednesday, Month 1, day No.4","7:25:17 PM","GPS",0.084968356665776,-0.0111011380577111
"319",319,137125,"Wednesday, Month 1, day No.4","7:26:19 PM","GPS",0.0850403566657789,-0.0113161380577083
"320",320,137125,"Wednesday, Month 1, day No.4","7:27:21 PM","GPS",0.0849413566657731,-0.0112501380577186
"321",321,137125,"Wednesday, Month 1, day No.4","7:28:30 PM","GPS",0.0849893566657798,-0.0112801380577139
"322",322,137125,"Wednesday, Month 1, day No.4","7:29:34 PM","GPS",0.085009356665779,-0.0113291380577181
"323",323,137125,"Wednesday, Month 1, day No.4","7:30:39 PM","GPS",0.0850543566657791,-0.0112491380577069
"324",324,137125,"Wednesday, Month 1, day No.4","7:31:46 PM","GPS",0.0849963566657763,-0.0114731380577098
"325",325,137125,"Wednesday, Month 1, day No.4","7:34:22 PM","GPS",0.0850353566657773,-0.0114871380577171
"326",326,137125,"Wednesday, Month 1, day No.4","7:35:22 PM","GPS",0.085011356665774,-0.0113901380577204
"327",327,137125,"Wednesday, Month 1, day No.4","7:36:28 PM","GPS",0.0850233566657792,-0.0114781380577114
"328",328,137125,"Wednesday, Month 1, day No.4","7:37:30 PM","GPS",0.0850393566657743,-0.0114441380577119
"329",329,137125,"Wednesday, Month 1, day No.4","7:38:31 PM","GPS",0.0850413566657764,-0.011370138057714
"330",330,137125,"Wednesday, Month 1, day No.4","8:16:49 PM","GPS",0.0850263566657787,-0.0114581380577192
"331",331,137125,"Wednesday, Month 1, day No.4","8:17:54 PM","GPS",0.0850183566657776,-0.011333138057708
"332",332,137125,"Wednesday, Month 1, day No.4","8:18:54 PM","GPS",0.0850353566657773,-0.0113341380577197
"333",333,137125,"Wednesday, Month 1, day No.4","8:28:32 PM","GPS",0.08500335666578,-0.0111151380577184
"334",334,137125,"Wednesday, Month 1, day No.4","8:38:52 PM","GPS",0.0850163566657756,-0.0113931380577128
"335",335,137125,"Wednesday, Month 1, day No.4","8:40:22 PM","GPS",0.0850083566657744,-0.0114461380577069
"336",336,137125,"Wednesday, Month 1, day No.4","8:41:40 PM","GPS",0.085011356665774,-0.0114221380577106
"337",337,137125,"Wednesday, Month 1, day No.4","8:42:44 PM","GPS",0.0849983566657784,-0.0113401380577187
"338",338,137125,"Wednesday, Month 1, day No.4","8:44:02 PM","GPS",0.0849883566657752,-0.011403138057716
"339",339,137125,"Wednesday, Month 1, day No.4","8:52:05 PM","GPS",0.0849993566657758,-0.0114171380577091
"340",340,137125,"Wednesday, Month 1, day No.4","8:53:22 PM","GPS",0.0850063566657795,-0.0113571380577184
"341",341,137125,"Wednesday, Month 1, day No.4","8:57:16 PM","GPS",0.0849873566657777,-0.0114451380577094
"342",342,137125,"Wednesday, Month 1, day No.4","9:00:38 PM","GPS",0.0850303566657757,-0.0114331380577113
"343",343,137125,"Wednesday, Month 1, day No.4","9:05:27 PM","GPS",0.0850193566657751,-0.011409138057715
"344",344,137125,"Wednesday, Month 1, day No.4","9:08:16 PM","GPS",0.0850363566657748,-0.0114721380577123
"345",345,137125,"Wednesday, Month 1, day No.4","9:09:30 PM","GPS",0.0850023566657754,-0.0114381380577129
"346",346,137125,"Wednesday, Month 1, day No.4","9:10:40 PM","GPS",0.0849983566657784,-0.0115031380577193
"347",347,137125,"Wednesday, Month 1, day No.4","9:11:46 PM","GPS",0.08500335666578,-0.0114531380577176
"348",348,137125,"Wednesday, Month 1, day No.4","9:14:30 PM","GPS",0.0849773566657746,-0.0113911380577179
"349",349,137125,"Wednesday, Month 1, day No.4","9:15:32 PM","GPS",0.0850153566657781,-0.0114481380577161
"350",350,137125,"Wednesday, Month 1, day No.4","9:16:35 PM","GPS",0.0849693566657734,-0.0114451380577094
"351",351,137125,"Wednesday, Month 1, day No.4","9:17:37 PM","GPS",0.0850253566657742,-0.0113421380577137
"352",352,137125,"Wednesday, Month 1, day No.4","9:18:39 PM","GPS",0.0849923566657793,-0.0114461380577069
"353",353,137125,"Wednesday, Month 1, day No.4","9:19:39 PM","GPS",0.0850283566657737,-0.0112861380577129
"354",354,137125,"Wednesday, Month 1, day No.4","9:20:39 PM","GPS",0.0850293566657783,-0.0112721380577199
"355",355,137125,"Wednesday, Month 1, day No.4","9:23:16 PM","GPS",0.0850083566657744,-0.0113881380577112
"356",356,137125,"Wednesday, Month 1, day No.4","9:27:14 PM","GPS",0.0849923566657793,-0.0114831380577129
"357",357,137125,"Wednesday, Month 1, day No.4","9:28:51 PM","GPS",0.0849983566657784,-0.0115081380577067
"358",358,137125,"Wednesday, Month 1, day No.4","9:30:47 PM","GPS",0.0850253566657742,-0.0113871380577137
"359",359,137125,"Wednesday, Month 1, day No.4","9:33:57 PM","GPS",0.0850653566657797,-0.0114651380577158
"360",360,137125,"Wednesday, Month 1, day No.4","9:36:33 PM","GPS",0.085050356665775,-0.0114171380577091
"361",361,137125,"Wednesday, Month 1, day No.4","9:38:24 PM","GPS",0.0850053566657749,-0.0114731380577098
"362",362,137125,"Wednesday, Month 1, day No.4","9:51:22 PM","GPS",0.085013356665776,-0.0114281380577097
"363",363,137125,"Wednesday, Month 1, day No.4","9:52:28 PM","GPS",0.0850843566657744,-0.0114591380577167
"364",364,137125,"Wednesday, Month 1, day No.4","9:53:30 PM","GPS",0.085009356665779,-0.0114991380577152
"365",365,137125,"Wednesday, Month 1, day No.4","9:54:32 PM","GPS",0.0850153566657781,-0.0114651380577158
"366",366,137125,"Wednesday, Month 1, day No.4","9:56:45 PM","GPS",0.0850353566657773,-0.0114821380577155
"367",367,137125,"Wednesday, Month 1, day No.4","9:58:12 PM","GPS",0.0850023566657754,-0.011409138057715
"368",368,137125,"Wednesday, Month 1, day No.4","10:02:55 PM","GPS",0.0849983566657784,-0.0114941380577136
"369",369,137125,"Wednesday, Month 1, day No.4","10:12:52 PM","GPS",0.0850723566657763,-0.0113801380577172
"370",370,137125,"Wednesday, Month 1, day No.4","10:14:24 PM","GPS",0.0850213566657771,-0.0114751380577189
"371",371,137125,"Wednesday, Month 1, day No.4","10:15:49 PM","GPS",0.0850143566657735,-0.0114851380577079
"372",372,137125,"Wednesday, Month 1, day No.4","10:18:42 PM","GPS",0.0849993566657758,-0.0114441380577119
"373",373,137125,"Wednesday, Month 1, day No.4","10:21:11 PM","GPS",0.0850403566657789,-0.0114251380577173
"374",374,137125,"Wednesday, Month 1, day No.4","10:28:00 PM","GPS",0.0849873566657777,-0.0114541380577151
"375",375,137125,"Wednesday, Month 1, day No.4","10:29:05 PM","GPS",0.0849933566657768,-0.0114471380577186
"376",376,137125,"Wednesday, Month 1, day No.4","10:30:08 PM","GPS",0.0849883566657752,-0.0114001380577093
"377",377,137125,"Wednesday, Month 1, day No.4","10:31:11 PM","GPS",0.0849513566657762,-0.0114021380577185
"378",378,137125,"Wednesday, Month 1, day No.4","10:32:11 PM","GPS",0.0849283566657775,-0.0114451380577094
"379",379,137125,"Wednesday, Month 1, day No.4","10:43:43 PM","GPS",0.0849973566657738,-0.0113241380577165
"380",380,137125,"Wednesday, Month 1, day No.4","11:43:40 PM","GPS",0.0849403566657756,-0.0112291380577147
"381",381,137125,"Thursday, Month 1, day No.5","12:43:42 AM","GPS",0.0849663566657739,-0.0113611380577083
"382",382,137125,"Thursday, Month 1, day No.5","12:46:47 AM","GPS",0.0849853566657757,-0.0114391380577104
"383",383,137125,"Thursday, Month 1, day No.5","1:30:28 AM","GPS",0.0849413566657731,-0.0114921380577186
"384",384,137125,"Thursday, Month 1, day No.5","1:43:44 AM","GPS",0.0849753566657796,-0.0114371380577154
"385",385,137125,"Thursday, Month 1, day No.5","2:21:45 AM","GPS",0.0849413566657731,-0.0114651380577158
"386",386,137125,"Thursday, Month 1, day No.5","2:33:47 AM","GPS",0.0849483566657767,-0.0114251380577173
"387",387,137125,"Thursday, Month 1, day No.5","2:43:46 AM","GPS",0.0848813566657753,-0.0115601380577175
"388",388,137125,"Thursday, Month 1, day No.5","2:53:39 AM","GPS",0.0849403566657756,-0.0114591380577167
"389",389,137125,"Thursday, Month 1, day No.5","3:43:48 AM","GPS",0.0848913566657785,-0.0114061380577084
"390",390,137125,"Thursday, Month 1, day No.5","4:41:23 AM","GPS",0.0849393566657781,-0.0114411380577195
"391",391,137125,"Thursday, Month 1, day No.5","4:43:50 AM","GPS",0.0850223566657746,-0.0112951380577186
"392",392,137125,"Thursday, Month 1, day No.5","5:29:25 AM","GPS",0.0849163566657793,-0.0115131380577083
"393",393,137125,"Thursday, Month 1, day No.5","5:42:51 AM","GPS",0.0849513566657762,-0.0114561380577101
"394",394,137125,"Thursday, Month 1, day No.5","5:43:52 AM","GPS",0.0849673566657785,-0.0113541380577118
"395",395,137125,"Thursday, Month 1, day No.5","5:57:32 AM","GPS",0.0849963566657763,-0.0113651380577124
"396",396,137125,"Thursday, Month 1, day No.5","5:58:34 AM","GPS",0.0849393566657781,-0.0115161380577149
"397",397,137125,"Thursday, Month 1, day No.5","5:59:51 AM","GPS",0.0849563566657778,-0.0114511380577085
"398",398,137125,"Thursday, Month 1, day No.5","6:22:04 AM","GPS",0.0849263566657754,-0.0114711380577148
"399",399,137125,"Thursday, Month 1, day No.5","6:23:15 AM","GPS",0.0849653566657764,-0.0114571380577075
"400",400,137125,"Thursday, Month 1, day No.5","6:25:19 AM","GPS",0.084935356665774,-0.0114851380577079
"401",401,137125,"Thursday, Month 1, day No.5","6:40:27 AM","GPS",0.0849563566657778,-0.0114741380577073
"402",402,137125,"Thursday, Month 1, day No.5","6:41:30 AM","GPS",0.0849993566657758,-0.0113811380577147
"403",403,137125,"Thursday, Month 1, day No.5","6:42:30 AM","GPS",0.0850433566657784,-0.0114791380577088
"404",404,137125,"Thursday, Month 1, day No.5","6:43:32 AM","GPS",0.085056356665774,-0.011481138057718
"405",405,137125,"Thursday, Month 1, day No.5","6:44:33 AM","GPS",0.0850213566657771,-0.0115071380577092
"406",406,137125,"Thursday, Month 1, day No.5","6:45:39 AM","GPS",0.0850693566657768,-0.0114441380577119
"407",407,137125,"Thursday, Month 1, day No.5","6:46:43 AM","GPS",0.0849923566657793,-0.0114141380577166
"408",408,137125,"Thursday, Month 1, day No.5","6:47:43 AM","GPS",0.0850403566657789,-0.0114781380577114
"409",409,137125,"Thursday, Month 1, day No.5","6:48:44 AM","GPS",0.085046356665778,-0.0114491380577135
"410",410,137125,"Thursday, Month 1, day No.5","6:49:45 AM","GPS",0.0850553566657766,-0.0114691380577199
"411",411,137125,"Thursday, Month 1, day No.5","6:50:46 AM","GPS",0.0850123566657786,-0.0114521380577202
"412",412,137125,"Thursday, Month 1, day No.5","6:51:47 AM","GPS",0.0850103566657765,-0.0114711380577148
"413",413,137125,"Thursday, Month 1, day No.5","6:52:48 AM","GPS",0.0850023566657754,-0.0114521380577202
"414",414,137125,"Thursday, Month 1, day No.5","6:53:52 AM","GPS",0.0850323566657778,-0.0114571380577075
"415",415,137125,"Thursday, Month 1, day No.5","6:54:54 AM","GPS",0.0850453566657734,-0.0114001380577093
"416",416,137125,"Thursday, Month 1, day No.5","6:55:57 AM","GPS",0.0850553566657766,-0.0114721380577123
"417",417,137125,"Thursday, Month 1, day No.5","6:56:58 AM","GPS",0.0850723566657763,-0.0113201380577124
"418",418,137125,"Thursday, Month 1, day No.5","6:57:58 AM","GPS",0.0850613566657756,-0.0114521380577202
"419",419,137125,"Thursday, Month 1, day No.5","6:58:59 AM","GPS",0.0850593566657736,-0.0114631380577066
"420",420,137125,"Thursday, Month 1, day No.5","7:00:00 AM","GPS",0.0850283566657737,-0.0114311380577163
"421",421,137125,"Thursday, Month 1, day No.5","7:01:03 AM","GPS",0.0844883566657799,-0.0131611380577112
"422",422,137125,"Thursday, Month 1, day No.5","7:02:07 AM","GPS",0.0854673566657738,-0.0205151380577178
"423",423,137125,"Thursday, Month 1, day No.5","7:03:09 AM","GPS",0.0874503566657765,-0.0282621380577126
